"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q8","Q9_First Click","Q9_Last Click","Q9_Page Submit","Q9_Click Count","Q13","Q10_First Click","Q10_Last Click","Q10_Page Submit","Q10_Click Count","Q11_First Click","Q11_Last Click","Q11_Page Submit","Q11_Click Count","Q12_First Click","Q12_Last Click","Q12_Page Submit","Q12_Click Count","id","where","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q2_6","Q2_7","Q2_8","Q2_9","Q2_10","Q2_11","Q2_12","Q2_13","Q2_14","Q2_15","Q2_16","Q2_17","Q2_18","Q2_19","Q2_20","Q2_21","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q5_7","Q5_8","Q5_9","Q5_10","Q5_11","Q5_12","Q5_13","Q5_14","Q5_15","Q5_16","Q5_17","Q5_18","Q5_19","Q5_20","totalbad","totalbadUP"
"3/7/18 0:30","3/7/18 0:35",0,NA,100,275,1,"3/7/18 0:35","R_a3RFbGi8sBmRBbb",NA,NA,NA,NA,37.12269592,-93.39720154,"anonymous","EN",1,1.52,7.498,9.791,6,"19",0.957,80.331,82.248,71,2.373,85.998,86.53,69,2.917,83.299,84.489,56,NA,"sona",3,4,3,3,4,5,5,4,5,2,5,4,4,3,4,4,5,5,2,5,1,4,4,4,4,1,4,1,3,4,3,2,2,5,4,5,3,4,1,5,4,2,5,4,5,3,3,4,5,4,3,5,1,5,2,5,3,4,4,5,2,5,0
"3/7/18 12:51","3/7/18 13:04",0,NA,100,803,1,"3/7/18 13:04","R_21n48VMOKoCmEaM",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,15.735,28.698,34.905,2,"19",7.536,113.155,115.556,24,11.761,165.76,168.896,21,6.232,254.004,256.908,22,NA,"sona",1,3,1,1,1,1,3,5,5,1,4,1,1,1,1,1,1,1,3,4,1,4,2,2,3,4,1,1,1,1,1,1,1,1,5,3,1,4,1,1,4,1,1,3,3,5,3,1,1,1,3,1,1,1,1,5,3,3,1,1,5,2,0
"3/7/18 14:41","3/7/18 14:46",0,NA,100,336,1,"3/7/18 14:46","R_ROCgapkcGIOdUs1",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.182,4.182,7.216,1,"19",10.288,118.635,120.9,25,4.415,102.645,104.099,22,3.61,93.404,95.008,22,NA,"sona",1,3,3,3,5,1,4,4,5,2,3,5,1,1,4,4,2,1,5,3,1,3,3,2,2,1,4,1,3,2,2,4,3,3,2,4,2,1,1,5,4,5,2,4,3,2,2,2,3,3,3,4,1,2,4,4,3,5,3,1,1,5,0
"3/7/18 14:41","3/7/18 14:52",0,NA,100,661,1,"3/7/18 14:52","R_2YfEgty5JiV61i3",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,122.346,122.346,125.696,1,"18",7.954,152.041,153.685,23,180.382,267.279,269.088,21,8.941,99.532,103.385,20,NA,"sona",4,3,5,4,4,2,5,5,4,3,5,4,4,3,4,4,4,4,4,5,1,5,4,5,3,5,5,2,2,4,2,4,4,5,4,4,2,5,1,5,4,4,5,5,4,2,3,3,4,4,4,5,2,3,4,4,3,4,5,4,2,4,0
"3/7/18 17:01","3/7/18 17:07",0,NA,100,328,1,"3/7/18 17:07","R_271XHXum7htjPTA",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.776,11.575,16.027,3,"18",3.021,70.333,71.805,24,19.146,112.241,114.725,21,5.722,115.082,116.655,23,NA,"sona",4,4,3,4,3,4,3,5,4,4,4,4,1,3,4,3,4,4,4,4,5,4,3,4,4,3,4,1,3,4,4,4,4,3,4,4,3,5,1,4,4,3,4,2,4,1,2,2,4,4,5,4,3,3,3,4,1,3,3,3,2,6,3
"3/7/18 19:53","3/7/18 20:01",0,NA,100,488,1,"3/7/18 20:01","R_30uAblxgFIZhIZo",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.632,10.795,13.176,4,"18",0.968,153.12,154.753,27,6.69,105.33,107.373,24,11.582,198.557,200.129,27,NA,"sona",5,3,5,3,4,2,5,5,5,3,3,4,4,3,5,5,4,3,3,3,1,5,3,3,3,3,5,1,4,5,3,3,1,3,4,5,3,1,1,5,4,5,3,5,5,2,5,4,5,5,4,5,1,5,5,5,3,5,4,4,3,3,0
"3/7/18 20:06","3/7/18 20:29",0,NA,100,1370,1,"3/7/18 20:29","R_WqcKPtDjs9XFxgR",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,7.463,7.463,22.406,1,"20",14.41,148.326,151.427,31,12.589,580.905,582.076,31,19.441,551.863,555.221,39,NA,"sona",4,3,4,3,4,2,3,3,3,2,3,4,3,3,4,4,3,4,4,3,5,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,3,1,2,4,4,4,4,4,4,5,4,4,4,4,5,4,3,4,5,3,3,4,3,3,2,4,1
"3/6/18 12:06","3/8/18 10:29",0,NA,100,166989,1,"3/8/18 10:29","R_2CTxVFR7jvmbfaD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.996,2.996,11.372,1,"19",9.275,150.107,152.507,22,10.34,152.725,154.447,26,2.377,166659.209,166660.903,20,NA,"sona",4,4,4,5,5,4,5,4,4,3,4,4,4,3,4,4,5,5,5,4,1,4,4,5,5,3,5,2,3,4,4,5,5,4,4,5,2,4,3,5,4,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,0
"3/8/18 13:13","3/8/18 13:17",0,NA,100,209,1,"3/8/18 13:17","R_3NIGQGXiM4TH0RE",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.798,3.798,10.222,1,"18",7.653,42.178,43.558,22,14.947,84.219,87.133,20,6.551,57.984,59.448,22,NA,"sona",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,4,5,5,4,3,4,5,1,4,5,3,5,5,2,1,5,4,3,4,3,4,3,5,5,5,5,5,2,1,4,5,5,3,3,5,5,2,5,2
"3/8/18 14:55","3/8/18 15:39",0,NA,100,2607,1,"3/8/18 15:39","R_9vrnu9VNCwtWHbb",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,36.458,46.233,47.836,5,"19",9.342,260.014,263.486,30,1845.643,2100.639,2101.048,34,4.758,168.498,170.326,24,NA,"sona",4,5,4,5,5,4,5,5,5,4,5,1,1,3,4,4,5,5,4,3,1,5,5,4,5,1,5,2,1,5,5,1,5,5,5,5,2,3,1,5,4,5,5,5,5,1,5,1,3,5,3,2,1,4,5,4,3,2,3,4,4,6,0
"3/8/18 16:06","3/8/18 16:10",0,NA,100,254,1,"3/8/18 16:10","R_2P57ZqsxrKrFjFx",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.1,4.1,5.58,1,"21",19.014,77.709,78.766,22,8.044,86.916,88.987,21,6.759,72.224,73.166,21,NA,"sona",2,4,3,2,2,3,2,4,2,3,2,4,1,4,1,1,3,2,4,4,1,4,3,2,4,4,4,3,2,2,2,2,2,4,2,2,4,2,2,2,4,2,2,4,2,3,4,2,2,2,2,1,2,2,4,3,3,2,4,3,5,4,2
"3/8/18 16:06","3/8/18 16:17",0,NA,100,642,1,"3/8/18 16:17","R_Y9efJJZCAq7ECZj",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,10.65,15.541,18.005,3,"20",27.116,142.972,144.316,26,9.398,340.226,344.811,22,6.853,121.507,123.41,23,NA,"sona",2,2,3,4,4,2,3,2,2,2,2,1,1,3,4,3,1,2,2,2,1,4,3,3,1,4,4,2,1,2,2,1,4,2,2,3,3,3,3,1,4,1,1,3,2,4,3,2,3,2,1,2,1,2,3,2,3,4,4,2,5,3,0
"3/8/18 18:32","3/8/18 18:52",0,NA,100,1187,1,"3/8/18 18:52","R_296cG1kbQnwRqNK",NA,NA,NA,NA,37.29989624,-93.30840302,"anonymous","EN",1,15.08,24.235,25.848,4,"1991",3.792,300.626,302.822,29,3.832,340.635,342.395,27,2.909,486.814,488.677,30,NA,"sona",3,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,3,3,5,5,1,5,3,3,5,5,5,3,5,5,4,1,5,1,3,5,5,3,3,5,5,5,5,3,5,3,3,5,5,5,5,1,1,5,1,5,3,5,5,3,1,2,1
"3/9/18 8:37","3/9/18 8:45",0,NA,100,479,1,"3/9/18 8:45","R_3dW9t6muTctwXuk",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,33.357,53.604,60.263,5,"23",12.721,130.673,138.014,21,9.181,140.23,141.218,25,8.915,127.891,129.257,31,NA,"sona",3,3,4,3,4,3,4,3,2,4,5,4,1,3,2,4,3,5,4,4,1,4,3,3,3,3,4,1,2,5,4,3,3,5,5,5,2,3,1,4,4,4,3,2,2,1,3,3,4,3,3,5,1,3,3,3,3,3,4,3,3,3,0
"3/9/18 11:15","3/9/18 11:21",0,NA,100,350,1,"3/9/18 11:21","R_1rJPGc4fi5itqvk",NA,NA,NA,NA,38.4907074,-90.37960052,"anonymous","EN",1,3.199,7.557,30.307,2,"25",4.511,91.905,93.617,21,3.431,102.293,104.458,20,8.297,110.079,113.045,22,NA,"sona",4,3,4,4,4,4,4,5,5,4,4,3,3,3,4,3,3,3,5,4,1,4,4,4,3,4,5,2,4,4,3,2,2,5,2,4,5,2,1,3,4,3,3,3,3,3,3,4,4,5,4,2,1,4,3,5,2,5,3,4,1,5,1
"3/9/18 13:20","3/9/18 13:42",0,NA,100,1322,1,"3/9/18 13:42","R_b9Jwh8HVfV92lmp",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,47.704,689.052,705.188,2,"19",7.671,199.183,201.757,25,20.209,173.075,174.609,20,11.883,225.951,228.732,24,NA,"sona",4,3,1,4,3,4,4,3,3,1,3,2,1,1,4,4,3,3,5,2,1,3,3,4,2,4,5,1,4,3,2,1,5,5,4,5,2,4,1,2,4,2,3,2,4,4,3,3,3,5,5,2,1,5,4,4,3,5,5,3,2,6,0
"3/9/18 20:11","3/9/18 20:20",0,NA,100,569,1,"3/9/18 20:20","R_238LXtxEiDi36Vw",NA,NA,NA,NA,37.29989624,-93.30840302,"anonymous","EN",1,1.694,6.308,10.552,2,"28",86.115,114.548,117.924,23,153.73,242.403,246.637,21,35.921,176.148,179.85,22,NA,"sona",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,1,4,3,5,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,1
"3/15/18 15:25","3/15/18 15:34",0,NA,100,507,1,"3/15/18 15:34","R_1Oq7yq87T3B7966",NA,NA,NA,NA,38.31190491,-90.15350342,"anonymous","EN",1,6.608,20.888,22.691,5,"18",9.086,148.546,149.725,23,12.919,162.349,164.165,22,51.419,159.133,160.518,22,NA,"sona",4,3,4,4,4,4,4,4,4,2,4,3,3,3,5,3,3,3,5,4,1,4,4,4,3,4,5,1,3,4,3,2,5,3,4,5,2,3,2,3,4,4,3,4,4,2,4,2,2,4,3,4,2,4,4,3,3,4,3,3,2,2,0
"3/19/18 8:13","3/19/18 8:23",0,NA,100,608,1,"3/19/18 8:23","R_BA3YENnpHmwUUA9",NA,NA,NA,NA,37.11680603,-93.32129669,"anonymous","EN",1,3.485,7.818,9.204,3,"19",5.181,173.674,175.112,29,5.127,256.175,258.177,27,4.123,140.911,143.231,24,NA,"sona",5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,1,5,1,5,4,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,3,5,5,5,5,0,0
"3/19/18 8:36","3/19/18 8:40",0,NA,100,268,1,"3/19/18 8:40","R_2zBd88k4KlnaBEw",NA,NA,NA,NA,33.93559265,-80.95240021,"anonymous","EN",1,16.83,16.83,19.812,1,"31",9.202,74.308,76.183,21,5.23,90.396,92.002,21,7.071,68.031,70.304,22,NA,"sona",4,3,4,4,4,3,4,4,4,2,4,1,1,4,4,4,4,4,3,5,1,5,4,5,3,4,4,1,3,4,4,1,5,4,4,4,3,4,1,1,4,1,4,3,4,2,5,4,4,4,4,2,1,4,4,4,3,3,3,4,4,5,2
"3/19/18 13:07","3/19/18 13:13",0,NA,100,366,1,"3/19/18 13:13","R_yryzd6ItMGyjl17",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.794,7.777,9.985,2,"19",22.199,125.07,126.724,24,3.818,107.835,109.323,21,6.718,106.091,107.383,25,NA,"sona",3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,5,4,1,4,4,4,4,4,5,2,2,4,4,2,4,3,4,4,3,3,1,4,4,4,4,4,4,1,4,4,4,4,4,4,2,5,4,4,3,4,4,4,3,3,0
"3/19/18 15:09","3/19/18 15:19",0,NA,100,595,1,"3/19/18 15:19","R_1E4NooR0hFuEDP9",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,2.394,17.173,17.188,7,"20",4.088,189.086,190.03,59,3.028,194.929,194.956,61,8.63,182.316,183.625,53,NA,"sona",3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,1,4,3,3,4,3,3,1,3,4,4,1,3,3,5,5,3,3,1,3,4,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,4,4,2,3,2,0
"3/19/18 15:26","3/19/18 15:29",0,NA,100,151,1,"3/19/18 15:29","R_2Xjp2csdvwzbLxD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,0.872,3.739,3.803,5,"18",2.167,34.779,34.853,56,9.886,75.895,76.823,48,0.96,20.481,21.345,47,NA,"sona",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,5,5,3,3,5,3,1,3,3,1,3,3,3,5,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
"3/19/18 15:37","3/19/18 15:42",0,NA,100,324,1,"3/19/18 15:42","R_27qfEn2VVR7DPbX",NA,NA,NA,NA,38.39920044,-90.55660248,"anonymous","EN",1,7.376,10.886,12.577,2,"29",4.493,63.917,67.613,21,5.989,163.993,165.289,21,7.13,67.53,69.677,21,NA,"sona",1,1,1,1,4,1,4,4,4,1,1,1,1,1,3,1,1,1,4,4,1,4,1,4,1,1,4,2,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,2,1,1,3,1,3,1,1,1,4,4,2
"3/19/18 15:41","3/19/18 15:58",0,NA,100,1026,1,"3/19/18 15:58","R_3qUzdiwoojB34qw",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,100.779,103.178,106.207,2,"19",85.571,247.287,248.626,23,258.868,530.462,534.409,23,18.64,122.975,124.842,23,NA,"sona",2,2,4,4,4,2,5,3,4,1,3,5,1,1,2,2,4,2,4,4,1,4,3,4,3,2,4,1,1,4,2,1,4,4,3,4,2,3,1,5,4,5,5,4,3,3,4,2,4,4,4,4,4,4,5,4,3,5,5,4,4,4,0
"3/19/18 19:30","3/19/18 19:37",0,NA,100,415,1,"3/19/18 19:37","R_2QXMmAVShiu5BG5",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.405,16.793,19.32,2,"18",10.784,124.261,125.981,25,12.696,119.067,120.425,24,6.09,138.195,139.558,26,NA,"sona",3,3,4,2,4,3,3,5,5,2,4,4,5,3,3,3,5,5,2,4,1,4,3,4,2,3,4,2,1,4,3,1,5,3,3,4,3,4,1,4,4,2,5,4,4,2,3,2,4,3,5,1,4,3,3,4,3,4,3,4,5,3,0
"3/20/18 20:04","3/20/18 20:11",0,NA,100,427,1,"3/20/18 20:11","R_PYUKUtyvexZcSOt",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.44,6.44,7.584,1,"19",21.905,107.961,109.001,23,8.495,100.952,102.448,22,111.691,198.552,199.829,25,NA,"sona",4,4,4,3,3,4,4,4,3,4,4,4,1,3,4,4,5,4,4,4,1,4,4,4,4,3,4,2,4,4,4,2,2,4,4,4,2,3,1,5,4,4,5,3,4,3,3,4,3,4,5,4,1,3,4,4,3,3,3,3,3,3,0
"3/20/18 21:54","3/20/18 22:05",0,NA,100,660,1,"3/20/18 22:05","R_yJZOyMZYIvyIFMZ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,19.407,108.962,109.553,4,"19",42.405,203.724,204.896,26,6.706,77.561,78.701,26,4.005,250.831,253.1,23,NA,"sona",1,1,1,4,4,1,4,5,5,1,2,1,1,1,4,1,1,1,4,5,1,4,2,1,1,2,5,1,1,4,1,2,4,1,1,2,2,1,3,2,4,2,1,5,2,2,1,4,2,5,1,2,1,2,4,4,3,4,1,4,1,5,0
"3/20/18 22:27","3/20/18 22:33",0,NA,100,355,1,"3/20/18 22:33","R_PUntN9zErOU8lGx",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,3.839,5.168,7.264,2,"19",5.676,102.843,103.385,29,4.549,112.111,113.211,26,7.94,115.883,117.135,25,NA,"sona",2,3,4,5,4,3,4,4,4,3,4,3,2,2,5,4,4,4,4,3,1,3,4,4,3,3,5,1,1,2,2,1,2,4,4,5,1,2,1,4,4,4,4,3,2,1,2,4,3,4,4,4,1,2,4,4,3,3,4,2,2,4,0
"3/21/18 12:36","3/21/18 12:44",0,NA,100,468,1,"3/21/18 12:44","R_2dZygrP4CKaKVrv",NA,NA,NA,NA,39.11140442,-94.46659851,"anonymous","EN",1,5.176,5.176,7.219,1,"19",4.131,149.887,150.781,25,7.468,129.047,130.374,32,4.575,165.658,167.055,26,NA,"sona",4,3,3,4,5,4,3,3,3,3,3,4,3,3,3,3,4,4,5,3,1,5,5,3,3,3,3,1,3,4,1,1,5,5,4,5,3,3,1,5,3,5,5,4,4,1,3,3,3,5,4,5,4,5,3,4,3,5,3,5,1,5,1
"3/21/18 12:42","3/21/18 12:47",0,NA,100,322,1,"3/21/18 12:47","R_2X6Rx4gx4j5HSun",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,0.917,18.947,20.134,10,"18",0.219,98.831,100.325,68,2.121,93.56,94.922,63,3.603,92.565,94.071,71,NA,"sona",2,4,4,1,4,3,5,5,3,3,1,1,1,3,4,4,1,1,3,4,1,4,4,4,3,4,4,1,1,4,2,1,5,1,5,4,1,1,1,1,4,1,3,3,3,4,3,3,2,4,1,2,1,1,2,3,3,3,3,1,5,5,0
"3/21/18 12:53","3/21/18 12:58",0,NA,100,314,1,"3/21/18 12:58","R_s7GkY0pvtKWnr8t",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,20.425,20.425,24.071,1,"18",4.997,82.208,83.986,21,8.549,93.657,95.379,20,10.964,100.406,102.432,23,NA,"sona",3,3,2,4,4,2,4,4,3,2,2,5,1,1,2,3,4,5,4,4,1,4,3,4,3,1,4,1,1,3,1,1,2,4,5,2,1,1,1,5,4,4,5,4,3,3,3,3,4,4,3,5,2,3,3,4,3,5,4,3,2,4,0
"3/21/18 13:25","3/21/18 13:40",0,NA,100,904,1,"3/21/18 13:40","R_9n0sbDDAOtxEoCt",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,8.51,19.814,24.196,2,"18",15.998,317.524,320.936,41,163.168,313.165,314.745,58,0.847,171.123,173.006,37,NA,"sona",2,2,4,3,5,4,5,4,4,3,5,5,2,4,4,5,5,4,4,3,1,3,4,3,3,3,5,2,4,4,3,1,4,4,5,5,3,5,1,5,4,4,5,5,3,2,3,3,3,4,4,4,4,3,5,3,3,4,3,4,1,4,0
"3/21/18 16:52","3/21/18 16:56",0,NA,100,205,1,"3/21/18 16:56","R_2bN4E1yV9SoPSAK",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.329,3.329,10.017,1,"19",8.304,28.991,30.395,21,4.487,61.04,63.502,21,4.587,64.157,66.251,21,NA,"sona",3,4,2,3,4,3,4,2,3,3,2,3,2,4,4,3,4,2,2,1,1,3,3,4,4,2,3,1,4,3,2,5,4,5,3,4,3,5,4,5,4,5,5,5,5,5,5,4,3,5,5,5,4,4,5,5,3,5,4,3,4,5,3
"3/21/18 17:00","3/21/18 17:08",0,NA,100,464,1,"3/21/18 17:08","R_2xFd7WOrFxPByL4",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,13.051,21.394,23.822,2,"19",2.353,129.176,130.426,25,3.776,130.149,131.46,21,5.234,166.364,167.614,21,NA,"sona",4,3,4,4,4,2,4,4,4,2,1,1,1,2,4,4,1,1,4,4,1,4,4,4,3,3,4,2,2,2,2,2,5,1,1,4,2,1,2,1,4,1,1,4,3,4,3,4,2,3,1,2,1,2,4,2,3,2,4,1,4,5,0
"3/21/18 17:52","3/21/18 17:59",0,NA,100,415,1,"3/21/18 17:59","R_23gGK0bo3S7ZeTF",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.226,2.226,3.522,1,"19",6.222,131.592,133.056,28,42.262,143.79,144.406,26,4.676,126.036,127.85,29,NA,"sona",2,3,4,3,4,3,4,4,4,2,3,4,2,2,4,3,3,4,4,4,1,4,4,2,2,3,4,1,1,3,3,1,4,2,5,4,2,3,2,4,4,4,3,4,2,2,3,4,2,4,2,5,2,3,4,4,3,5,4,4,2,4,0
"3/21/18 21:04","3/21/18 21:15",0,NA,100,654,1,"3/21/18 21:15","R_1FL267hbVC5icxA",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.304,3.304,6.495,1,"19",124.122,186.749,188.374,21,6.597,82.273,83.219,22,135.609,364.589,365.949,20,NA,"sona",4,4,5,5,5,5,4,5,5,2,5,5,1,4,5,5,5,5,5,3,1,4,5,5,4,1,5,1,1,4,2,1,1,5,5,4,4,5,3,5,4,4,5,3,4,5,1,3,3,5,5,5,4,4,1,5,3,4,2,4,2,5,0
"3/21/18 23:10","3/21/18 23:14",0,NA,100,265,1,"3/21/18 23:14","R_2zopYLMBpcKqoaD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.24,3.24,6.587,1,"19",10.556,96.579,99.236,23,11.343,67.834,70.723,21,9.714,78.719,79.756,20,NA,"sona",5,4,2,3,5,4,5,5,5,3,4,4,4,3,5,5,5,4,3,4,1,4,3,5,2,2,5,2,3,4,3,2,5,3,4,3,2,2,2,4,4,5,4,1,4,3,3,3,4,4,4,5,2,3,2,4,3,3,3,3,1,6,1
"3/21/18 23:33","3/21/18 23:37",0,NA,100,271,1,"3/21/18 23:37","R_2P0gbIcdD97Lm5h",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.61,5.61,7.655,1,"18",11.165,88.102,89.846,24,4.019,77.3,79.923,21,2.509,82.716,83.705,24,NA,"sona",3,2,2,2,4,2,3,4,4,2,4,4,1,2,2,2,4,2,5,4,1,4,4,4,3,3,5,1,1,3,2,2,4,4,4,5,2,2,1,4,4,4,4,4,3,4,2,2,2,3,4,2,1,2,2,4,3,4,5,2,4,4,0
"3/22/18 11:35","3/22/18 11:41",0,NA,100,336,1,"3/22/18 11:41","R_2b1P28eDcl0MGTY",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,21.456,21.456,27.098,1,"18",3.94,97.8,99.378,22,4.658,109.342,111.315,21,2.569,86.487,87.869,21,NA,"sona",5,5,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,1,4,4,5,4,5,5,2,3,5,4,1,2,4,2,4,4,3,3,2,4,4,4,5,5,4,5,4,5,5,4,4,5,5,5,5,3,5,5,5,5,2,0
"3/22/18 10:54","3/22/18 11:43",0,NA,100,2974,1,"3/22/18 11:43","R_10xFSdxXLV1rfoO",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.082,8.418,10.732,12,"25",1.451,2726.592,2727.474,64,2.384,126.598,128.19,62,0.894,93.647,94.76,68,NA,"sona",4,4,5,5,5,5,4,4,4,4,4,2,2,4,4,4,2,2,5,2,5,5,3,5,1,4,5,4,5,5,2,2,5,3,1,5,2,1,1,2,4,2,2,3,4,4,3,1,4,5,2,2,2,5,5,5,3,5,5,5,4,5,1
"3/22/18 14:22","3/22/18 14:27",0,NA,100,316,1,"3/22/18 14:27","R_ysdALlzXu77eufD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.55,3.55,4.832,1,"20",4.787,81.556,83.356,22,13.204,118.687,120.207,36,4.601,96.564,98.204,25,NA,"sona",5,5,5,5,5,5,5,5,5,5,3,5,2,4,5,5,4,4,5,4,1,5,5,5,4,4,5,4,4,5,4,4,5,4,5,5,4,2,1,5,2,4,5,5,5,3,3,5,5,5,5,5,4,5,3,5,3,4,5,5,4,3,1
"3/22/18 14:41","3/22/18 14:51",0,NA,100,639,1,"3/22/18 14:51","R_28NFJq7bnnDN1c7",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.854,10.876,13.169,3,"19",12.301,216.447,219.51,23,27.246,264.186,266.979,23,6.845,121.914,123.672,22,NA,"sona",4,2,4,4,4,2,4,5,5,1,5,2,4,3,4,4,4,2,1,5,1,2,4,4,2,1,4,1,1,2,2,1,4,3,5,5,2,3,1,3,4,4,1,5,4,3,3,1,4,4,5,3,1,3,2,4,3,1,1,5,4,4,0
"3/22/18 16:25","3/22/18 16:35",0,NA,100,587,1,"3/22/18 16:35","R_2bPs0MefV2RmUnR",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,64.802,64.802,67.831,1,"18",6.958,37.225,42.287,23,31.947,431.907,434.39,22,5.8,27.205,28.571,24,NA,"sona",3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,2,5,1,1,3,3,1,4,3,3,4,3,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3
"3/22/18 18:16","3/22/18 18:42",0,NA,100,1557,1,"3/22/18 18:42","R_2TFZcPMXW4CcKRZ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.04,9.055,9.444,5,"19",13.18,374.84,377.001,21,77.551,260.221,264.455,21,5.475,887.049,889.347,20,NA,"sona",3,4,3,4,5,3,4,5,4,4,4,5,3,3,3,4,4,5,3,4,1,4,3,4,3,3,5,2,3,3,4,1,3,4,4,4,2,3,1,5,4,4,4,4,4,2,3,3,4,4,3,2,1,4,4,4,3,4,4,3,2,3,0
"3/22/18 18:33","3/22/18 19:26",0,NA,100,3152,1,"3/22/18 19:26","R_2rZ9BbjAwnfBhNg",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2434.958,2434.958,2438.242,1,"19",112.749,303.56,306.948,21,8.677,170.42,174.05,22,7.901,221.683,224.042,20,NA,"sona",2,2,2,4,4,4,4,4,4,2,3,3,2,2,4,4,3,3,4,4,1,2,3,4,2,2,2,2,2,4,2,2,4,4,2,4,2,3,2,3,4,3,3,4,2,3,2,4,2,3,4,4,4,4,3,4,3,2,2,3,3,2,0
